date,installation,storage_volume_kwh,net_gas_flow_kwhd,cargo_kwh,capacity_kwh,capacity_utilization,heel_kwh,country,continent,Australia,Belgium,Croatia,Finland,France,Germany,Greece,Italy,Lithuania,Netherlands,Poland,Portugal,Russian Federation,Spain,United Kingdom,United States
2020-02-26,,43355477260,-233365433,1479191686,101046114497,0.429,5985039736,,,2825509874.167,1942338152.299,,,5158337556.558,,1229449137.021,1842090146.092,822142063.746,1396980867.57,1188326788.277,2130529306.364,,6927425200.53,4204521312.033,13687826855.74
2020-02-27,,41880805035,-288818605,-1236936399,101046114497,0.414,5985039736,,,2700794443.126,1683109479.0,,,4808197933.662,,1104503328.677,1461615252.917,741557438.006,1902089882.149,1061531185.699,1958051239.585,,7124221624.475,3632020160.263,13703113067.433
2020-02-28,,41849717651,-570874959,950062450,101046114497,0.414,5985039736,,,1833132534.453,864612797.298,,,4029299045.017,,1236319801.32,1861523149.256,655938390.596,2607430652.824,923758782.17,1786819920.568,,8631709064.078,4489186350.003,12929987162.991
2020-02-29,,45940337713,-185697659,1324845668,101046114497,0.455,5985039736,,,2794178560.838,2116225586.114,,,4369376600.375,,1423149018.971,1783255848.161,566890786.84,2229171447.247,786968870.084,2388158890.143,,9648147280.442,4897171003.584,12937643820.444
2020-03-01,,44452825341,232748835,496964499,101046114497,0.44,5985039736,,,3061429784.955,1443361239.485,,,4852471030.827,,1291590026.844,1629472222.012,487302204.149,1906358638.074,670621555.818,2289388009.002,,9843615646.989,4120765610.464,12856449372.429
2020-03-02,,43190242527,-614436597,238969022,101046114497,0.427,5985039736,,,2659170684.956,2074479863.489,,,5253151368.714,,1176631752.203,1535864502.8,414381011.666,1622418611.031,556252776.043,2148309013.582,,9110873528.758,3287307955.615,13351401458.229
2020-03-03,,43474351949,-1080218851,2294192053,101046114497,0.43,5985039736,,,2685054252.628,2102280983.426,,,6069486569.241,,1067019586.174,1250874226.283,386207222.561,1645259843.132,440488180.839,1992621386.775,,9199873701.893,3725783722.946,12909402273.309
2020-03-04,,44918431424,-1069655374,3505868259,101046114497,0.445,5985039736,,,2754045479.34,1005278468.731,,,6024014154.936,,943259543.364,1893247459.162,315942144.874,1875460976.141,326722447.536,1823382153.856,,8434817778.89,5207584093.166,14314676723.819
2020-03-05,,47448584043,-1352911044,3561511154,101046114497,0.47,5985039736,,,2595694961.931,1723398403.968,,,6058076116.896,,773220765.685,1697772316.812,240900126.034,1741794709.264,979618502.56,2642563191.667,,8311857280.841,6424775802.459,14258911864.671
2020-03-06,,45588876809,-1148281792,-433963082,101046114497,0.451,5985039736,,,1346311412.321,904258020.976,,,6130245195.241,,623882066.34,1511668110.088,734280225.524,2136207429.325,948741168.036,2555223090.281,,8685786748.265,6474266267.977,13538007074.379
2020-03-07,,45898639421,-546875065,-259486154,101046114497,0.454,5985039736,,,1594529405.655,1438055785.693,,,5275748671.904,,998861783.238,1452176559.261,980079257.168,1643681081.02,840850055.982,2398010907.786,,9560807179.056,7082421695.426,12633417039.053
2020-03-08,,45388726362,-391268747,1905545542,101046114497,0.449,5985039736,,,1791874669.648,1937622193.373,,,5543345461.978,,1235662548.423,1632446799.554,907822093.383,1539943536.239,734937478.421,2217862631.947,,10143621103.077,6367743868.141,11335843978.111
2020-03-09,,48209371210,-844183751,-11864431,101046114497,0.477,5985039736,,,1358833096.367,2851264701.581,,,5529936147.731,,1116272898.584,1888971927.434,898241107.863,1902930081.728,621097211.284,2048149092.815,,11002792930.521,6642780489.969,12348101523.989
2020-03-10,,46796121639,-473201758,1067561650,101046114497,0.463,5985039736,,,1727843330.773,1781331520.093,,,5595864711.461,,1029989822.475,1505054926.306,845410171.439,1505929004.9,501910835.537,1854781225.216,,10684601219.032,6064370837.934,13699034033.994
2020-03-11,,47925166927,-410600114,2310230379,101046114497,0.474,5985039736,,,1693435802.857,1478107557.554,,,5179444183.076,,953897554.161,1112227744.16,848716763.33,2125217076.769,400958145.813,1648918776.782,,10976794174.197,6601732675.058,14905716472.749
2020-03-12,,48027468001,-542497896,-657700099,101046114497,0.475,5985039736,,,1141919313.15,3144114909.642,,,4212103435.652,,878272816.258,1632440023.751,794110566.505,1792376079.074,302390538.763,1431151242.379,,10230812136.796,6999187730.691,15468589208.377
2020-03-13,,46613717021,-456221596,1237803702,101046114497,0.461,5985039736,,,1772123203.741,1964955782.899,,,3277049389.789,,1370392616.38,1323260130.326,737586817.416,1570421098.383,1137819952.301,1217279794.734,,10439744024.014,6901738131.146,14901346079.778
2020-03-14,,47887053034,-366889408,3024169644,101046114497,0.474,5985039736,,,2024501540.151,2889337938.95,,,2435575959.926,,1277381167.836,1103107513.248,680209317.141,1231908753.531,1011478328.527,1010692335.373,,10789490650.332,8816403903.767,14616965625.536
2020-03-15,,51385278187,122764000,1681137720,101046114497,0.509,5985039736,,,1659610994.003,2778567110.598,,,5110751091.699,,1214508491.284,987356469.649,619911445.75,1353026233.149,885611010.967,1701871677.661,,11162742537.451,8781135848.863,15130185276.373
2020-03-16,,50131063490,-499417340,-124959360,101046114497,0.496,5985039736,,,1947528417.44,2643877697.459,,,4275524952.252,,1105621336.181,1707346526.53,563523212.721,1687188512.439,758808632.586,1562771216.733,,10406989792.043,8613983563.285,14857899630.586
2020-03-17,,48572703321,-379966708,-343729713,101046114497,0.481,5985039736,,,2293528024.669,1463803837.304,,,4562046560.26,,1006328718.205,1350302360.32,562073190.868,1731434506.392,671807321.352,1390028893.635,,9730812077.72,9098243431.863,14712294398.725
2020-03-18,,46793709453,-846128407,-2750278133,101046114497,0.463,5985039736,,,1286670793.826,2272909255.971,,,3705910292.584,,950990734.65,887860577.582,499918749.439,1880197262.477,628042409.416,2141038576.904,,10015192531.962,8509947883.17,14015030385.293
2020-03-19,,46559192134,-828450336,3423555803,101046114497,0.461,5985039736,,,1229693065.931,1386024394.029,,,4055101303.052,,887528563.232,671278808.714,434139253.376,1556327428.028,547518765.904,1911569230.624,,10243415130.479,8794836522.641,14841759667.707
2020-03-20,,49126584566,-577488143,551706212,101046114497,0.486,5985039736,,,1791969530.891,1812378249.694,,,4498252374.492,,823402363.114,2030491350.052,371537608.945,1943571348.456,479557461.257,1710863168.316,,9748408838.255,8846291971.045,15069860301.769
2020-03-21,,48367613314,62893004,-257101071,101046114497,0.479,5985039736,,,2121957915.499,2164692905.371,,,4636553290.659,,778451685.644,1919374955.744,359110786.141,1539055906.039,391641416.611,2089210459.332,,9132068240.716,8122304190.362,15113191562.31
2020-03-22,,46860119099,175967605,-213024472,101046114497,0.464,5985039736,,,3084494618.556,1052085716.239,,,4524901607.909,,716432760.276,1618441214.638,282490005.189,2180717679.597,924023038.489,2208139354.563,,8473060411.336,7689039015.58,14106293676.648
2020-03-23,,49605389913,-204649580,2584779143,101046114497,0.491,5985039736,,,3384323903.764,1074825311.294,,,5198890737.845,,639276690.883,1333694867.031,211547347.198,1800276665.437,1537592332.579,2011397137.042,,9653486613.25,8113014564.373,14647063742.709
2020-03-24,,49668804654,64973175,-7128145,101046114497,0.492,5985039736,,,2419490203.472,2423908027.064,,,5453654156.931,,1165451677.162,1159563504.306,134933342.048,1335598867.69,1408797868.099,1823246637.795,,8990704661.568,8653181583.961,14700274124.104
2020-03-25,,50965625601,332773240,1359829139,101046114497,0.504,5985039736,,,2436239988.625,2645239633.874,,,5375170030.139,,1356441237.889,1028743074.713,892420693.038,952345895.261,1279562976.42,1642827329.835,,9281339182.03,9451601561.21,14623693997.97
2020-03-26,,48370709856,215111420,-3004865381,101046114497,0.479,5985039736,,,1772597509.955,1911691195.079,,,4807086701.961,,1286501398.749,777516624.822,892420693.038,1665892163.436,1150179017.074,1449398480.008,,8558875957.034,9562474026.608,14536076088.659
2020-03-27,,49375127798,219298866,508124247,101046114497,0.489,5985039736,,,2594908968.777,1637704822.725,,,4280450961.074,,1186612510.104,952650806.399,892420693.038,1277787716.02,1021269363.942,2372818472.025,,9756228114.981,8950368305.978,14451907063.103
2020-03-28,,48758089293,625935135,-408879060,101046114497,0.483,5985039736,,,2392637695.963,2095024098.353,,,3750928728.085,,1082549726.777,1135638143.717,830672799.793,1959358969.575,887657303.49,2192602438.156,,10740576128.074,8315963417.492,13374479843.436
2020-03-29,,49889357044,479706529,-148423966,101046114497,0.494,5985039736,,,2410803623.954,1980994108.731,,,4287199660.917,,992377339.714,2588722660.587,820292269.512,1706431793.117,736401051.881,2025477255.791,,11681674190.263,7799999566.418,12858983522.772
2020-03-30,,47342488519,-12162566,-1440481523,101046114497,0.469,5985039736,,,2297464766.244,1597348139.726,,,3856184052.75,,884289729.371,2407591893.306,755312318.209,2005454757.762,579778364.252,1884987755.237,,11919213517.982,7178373842.495,11976489381.211
2020-03-31,,47769079527,-25429589,-1502947652,101046114497,0.473,5985039736,,,1857437340.013,3155904806.959,,,4084650580.178,,816917919.59,1969820809.493,754377257.387,2141329936.435,424233029.308,1745169059.186,,12514955674.233,6518668105.4,11785615009.136
2020-04-01,,46430228274,-318415313,2203450499,101046114497,0.459,5985039736,,,2243766527.029,3005990164.354,,,3303183662.174,,711872644.82,1895903573.96,753130509.625,1733020044.307,1343160663.9,1596690886.829,,11659679933.545,5715118845.239,12468710818.378
2020-04-02,,49783701947,-249898392,2465972212,101046114497,0.493,5985039736,,,2197088019.779,2652760775.265,,,3471501385.877,,646492921.137,2117377472.634,751998950.515,1314349949.308,1185677449.283,2481698851.325,,11042600773.473,7506478553.854,14415676844.165
2020-04-03,,49957135402,-402171015,-614545010,101046114497,0.494,5985039736,,,1921001148.478,2344095842.873,,,3858196466.258,,754180759.099,1876667069.085,750813184.98,1952962611.491,1030321836.825,2283106839.569,,12448756078.38,6625271814.873,14111761749.714
2020-04-04,,47742850394,40058548,1104665948,101046114497,0.472,5985039736,,,1513253648.003,2499844451.908,,,4117337054.118,,1094122798.396,1618380232.41,749491903.384,1452237541.488,874437711.729,2100776755.148,,11842430117.756,5683868841.547,14196669337.803
2020-04-05,,48867647253,204554718,959948346,101046114497,0.484,5985039736,,,1481929110.478,2699574798.576,,,4891953635.232,,1001700844.718,1209941600.024,748102863.758,2132108068.476,719278597.559,1972463372.684,,11249255990.864,5993550144.398,14767788225.75
2020-04-06,,49957569053,-226467666,-43602293,101046114497,0.494,5985039736,,,1398918747.244,2431557908.714,,,4168263989.883,,907618819.292,1697901057.07,746578308.07,2026263248.946,562926942.053,1872703224.298,,12003362216.129,7125698749.541,15015775841.78
2020-04-07,,48272575901,-181381472,-669523876,101046114497,0.478,5985039736,,,1051035466.766,2241632149.066,,,3441850471.706,,828558749.239,2193713669.857,691511356.638,2415770287.594,405979015.877,1703518197.803,,11357695942.965,6634676629.514,15306633963.743
2020-04-08,,49388123788,-443096865,2118996890,101046114497,0.489,5985039736,,,1767874775.225,2058001110.458,,,3828233865.146,,710619121.254,1877717318.559,644182372.295,2409421360.131,1386532579.258,1536067776.891,,10736517422.044,6899556322.562,15533399764.603
2020-04-09,,47786323946,-322982204,-2725207662,101046114497,0.473,5985039736,,,1736265653.971,1425832236.981,,,3835619490.477,,595647295.008,2049931129.019,587123334.764,2588512610.693,1495541698.816,1387982601.112,,10181030311.746,7622581939.211,14280255644.296
2020-04-10,,43816109904,-36860369,315657561,101046114497,0.434,5985039736,,,979144196.346,732111968.547,,,2999166930.678,,495297651.755,2079825972.1,587123334.764,2134167912.605,1343221646.127,1574811818.763,,9581947684.589,6602728718.108,14706562069.34
2020-04-11,,46688982641,1084128,854083199,101046114497,0.462,5985039736,,,1793616051.033,580354307.511,,,4958580106.677,,799009472.114,1913161544.342,590958439.293,2126165689.197,1187669535.381,2084711326.103,,9357187521.434,6751830264.345,14545738383.816
2020-04-12,,46890942227,-50086736,1754533219,101046114497,0.464,5985039736,,,1361285937.073,1242858451.268,,,4619153028.412,,1300581517.499,1613813341.151,532517137.939,2751037022.783,1039841840.118,1958308720.101,,9273607990.743,6444622129.609,14753315110.423
2020-04-13,,49123311853,-64756350,-153485491,101046114497,0.486,5985039736,,,678962569.379,1684146176.867,,,4096393046.873,,1213119451.658,1139269974.155,476061146.88,2552777025.377,894013006.756,1848107059.206,,10488882147.773,8386262374.194,15665317874.292
2020-04-14,,47814673906,-552119536,1096121660,101046114497,0.473,5985039736,,,1076736087.755,1532347861.014,,,4758416108.613,,1141119768.389,1675086928.182,420723163.326,2354218892.638,746510550.04,1715030287.195,,9841569354.466,7525518560.441,15027396344.02
2020-04-15,,48571029698,-289489410,1674490658,101046114497,0.481,5985039736,,,1658804673.44,1917606471.147,,,5429552625.463,,1061260153.576,2148837526.221,367566988.355,2012345749.469,597700363.334,1564031516.102,,9205687340.914,7970180635.961,14637455653.976
2020-04-16,,51236454449,-308129644,1107376269,101046114497,0.507,5985039736,,,2157666397.602,1872310227.72,,,5876491370.81,,975918914.092,2105811176.818,312628777.18,2537395952.441,449283173.205,1439017949.727,,8635510289.593,9109911364.724,15764508855.222
2020-04-17,,50770177562,-361536524,429477501,101046114497,0.502,5985039736,,,2486292845.796,1645761252.558,,,5852809939.131,,904847515.842,1621537756.634,259479378.013,2307350662.902,301326737.684,1289672474.579,,8953071851.397,8562026705.455,16586000441.874
2020-04-18,,49058298023,-400788751,589494866,101046114497,0.486,5985039736,,,1794002271.807,1470342487.253,,,5701614669.749,,825909410.245,1426381077.028,205672725.948,1896858962.191,1244118750.637,2067460131.523,,8392604525.854,7958553357.918,16074779652.939
2020-04-19,,50595368619,-406595614,2419612168,101046114497,0.501,5985039736,,,2140564270.69,1969963101.357,,,6132582847.295,,767928863.498,2258246418.159,150659980.94,2569865600.684,1450652003.573,1976420441.669,,7793189884.347,8424559213.064,14960735993.56
2020-04-20,,51548954486,-659604100,-770957647,101046114497,0.51,5985039736,,,2439322979.015,1894060555.529,,,5148133197.156,,704730948.399,1917396421.252,1007046953.329,2225627702.249,1312940582.272,1842618658.731,,7182662925.829,9965952771.157,15908460791.137
2020-04-21,,50606406402,-829012728,522109504,101046114497,0.501,5985039736,,,2847151789.126,1560772354.832,,,5153458978.358,,850573333.367,1428041148.777,952183275.988,1842889690.853,1173250626.479,1714298500.465,,7623957427.232,9383701238.79,16076128037.747
2020-04-22,,47938481380,-649257449,-22651510,101046114497,0.474,5985039736,,,2182587801.24,2322392945.686,,,4167118879.167,,1293839593.458,1076404073.406,898369848.121,1469935939.069,1032307147.12,1584257288.222,,7041590706.213,9708506134.061,15161171023.746
2020-04-23,,50296271120,-780172740,2223838890,101046114497,0.498,5985039736,,,2056429124.149,2610594952.851,,,4089725656.666,,1342693133.489,2270259916.976,846080975.941,2076194141.662,892217418.946,1444831588.748,,6484416420.954,10471210853.404,15711616936.57
2020-04-24,,52906195269,-641526257,1548108379,101046114497,0.524,5985039736,,,2224387730.29,3663317594.577,,,5077217642.377,,1258070129.128,2326139964.775,793717569.928,1745663692.809,753591264.233,2208342628.654,,8067609908.097,10197319342.292,14590817801.545
2020-04-25,,50598661659,-155199769,1300784792,101046114497,0.501,5985039736,,,2266899118.661,2225912285.978,,,4145483740.01,,1194411459.421,2063489510.933,803298555.448,2378882815.76,615947600.962,2253157790.064,,8486645896.462,9509609211.168,14654923674.253
2020-04-26,,53335394962,-245033366,1517488525,101046114497,0.528,5985039736,,,2180839644.052,2765218778.578,,,6087184966.823,,1137616678.209,1828328490.087,747703091.378,2916271756.096,478242955.464,2110960787.14,,8999316707.251,9075551267.429,15008159839.146
2020-04-27,,53031100422,-812628836,-338105797,101046114497,0.525,5985039736,,,2949046315.476,2370440165.152,,,5128124250.733,,1037863305.626,1471135256.21,695210945.106,2872378103.902,338952772.051,2015096725.51,,8374086256.103,9828532709.387,15950233616.975
2020-04-28,,50476697204,-791759363,4675304,101046114497,0.5,5985039736,,,2365249900.012,1965511398.749,,,4566173024.321,,955029113.271,1709609644.75,641397517.239,2461473079.204,1250067905.719,1878252607.0,,7835721600.127,9133043956.356,15715167457.371
